category_id,category_name,top_k,iou_threshold,gt_count,global_topk_loc_recall,global_topk_class_recall,per_category_topk_class_recall,global_category_retention,loc_to_class_gap,ranking_gap,mean_global_loc_best_iou,mean_global_class_best_iou,mean_per_category_class_best_iou
128,n03916031,100,0.5,2,1.0,0.5,1.0,0.5,0.5,0.5,0.8913592267811791,0.45892912069874864,0.7306943550795273
134,n03991062,100,0.5,2,1.0,0.5,1.0,0.5,0.5,0.5,0.7776271704736382,0.38097177318253433,0.7776271704736382
139,n04026417,100,0.5,2,1.0,0.5,1.0,0.5,0.5,0.5,0.9634625021539215,0.49276577333168975,0.9634625021539215
162,n04376876,100,0.5,2,0.5,0.0,0.5,0.0,0.5,0.5,0.651207765668321,0.04361101291848883,0.651207765668321
168,n04487394,100,0.5,2,0.5,0.0,0.0,0.0,0.5,0.0,0.6520502310798897,0.0,0.07607947238881527
180,n07583066,100,0.5,2,0.5,0.0,0.0,0.0,0.5,0.0,0.5615274422974785,0.0,0.0
194,n07749582,100,0.5,13,0.9230769230769231,0.46153846153846156,0.8461538461538461,0.5,0.46153846153846156,0.3846153846153846,0.794164357078845,0.4405883955850243,0.7562084757333596
37,n02395003,100,0.5,3,1.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.8756703593430082,0.7701402717118153,0.8756703593430082
67,n02880940,100,0.5,3,1.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.8463241390562746,0.5546690034753408,0.8463241390562746
117,n03761084,100,0.5,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.0,0.9154519026164961,0.6335325561639368,0.6335325561639368
157,n04330267,100,0.5,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5623135469138166,0.4998576202872969,0.6121467948263852
177,n04591157,100,0.5,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.0,0.5928378925888254,0.3907884458381144,0.3907884458381144
120,n03790512,100,0.5,4,1.0,0.75,0.75,0.75,0.25,0.0,0.7399329310725962,0.5912233631421039,0.5912233631421039
132,n03958227,100,0.5,4,0.25,0.0,0.25,0.0,0.25,0.25,0.2582759859731674,0.008692085550723063,0.23750386811728494
188,n07718747,100,0.5,4,1.0,0.75,1.0,0.75,0.25,0.25,0.8686625073591693,0.6902384082127314,0.855735410000497
6,n01662784,100,0.5,5,0.6,0.4,0.4,0.6666666666666667,0.19999999999999996,0.0,0.4978160548422229,0.3810932798383075,0.38808002914616896
46,n02484322,100,0.5,11,0.9090909090909091,0.8181818181818182,0.8181818181818182,0.9000000000000001,0.09090909090909083,0.0,0.8134318739592882,0.7355180861787649,0.7359030206991263
4,n01503061,100,0.5,38,1.0,0.9210526315789473,0.9473684210526315,0.9210526315789473,0.07894736842105265,0.02631578947368418,0.8910492544296785,0.8353268085249236,0.8538902287070037
111,n03636649,100,0.5,13,0.5384615384615384,0.46153846153846156,0.6153846153846154,0.8571428571428572,0.07692307692307687,0.15384615384615385,0.48156155984946053,0.437554476168067,0.517169817937697
72,n02958343,100,0.5,14,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.923076923076923,0.07142857142857151,0.0,0.7886949568323898,0.7198649390641595,0.7442897889750573
1,n00007846,100,0.5,143,0.916083916083916,0.9020979020979021,0.951048951048951,0.984732824427481,0.013986013986013957,0.04895104895104896,0.823259811942512,0.8142017525731392,0.8408225132714435
19,n02084071,100,0.5,36,1.0,1.0,1.0,1.0,0.0,0.0,0.9379494563273766,0.9376727066217766,0.9390363500351159
76,n03001627,100,0.5,27,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.6176970614165498,0.5704648911910524,0.6036891552206219
