slice,top_k,iou_threshold,gt_count,global_topk_loc_recall,global_topk_class_recall,per_category_topk_class_recall,global_category_retention,ranking_gap,mean_global_loc_best_iou,mean_global_class_best_iou,mean_per_category_class_best_iou
center,10,0.75,313,0.731629392971246,0.5878594249201278,0.7092651757188498,0.8034934497816594,0.12140575079872207,0.7655852541175315,0.6002068874012702,0.7207296461351582
center,50,0.5,313,0.8945686900958466,0.7156549520766773,0.805111821086262,0.8,0.08945686900958472,0.831371521759452,0.6595114844389364,0.7365810590501903
center,50,0.75,313,0.8210862619808307,0.6517571884984026,0.7220447284345048,0.7937743190661479,0.07028753993610226,0.831371521759452,0.6595114844389364,0.7365810590501903
center,100,0.5,313,0.9297124600638977,0.7476038338658147,0.805111821086262,0.8041237113402062,0.057507987220447254,0.8519514485963492,0.6902253252781181,0.7365810590501903
center,100,0.75,313,0.8498402555910544,0.6773162939297125,0.7220447284345048,0.7969924812030075,0.04472843450479236,0.8519514485963492,0.6902253252781181,0.7365810590501903
small,1,0.5,232,0.05172413793103448,0.04741379310344827,0.2025862068965517,0.9166666666666666,0.15517241379310343,0.06569135523819321,0.04545948161589116,0.18224264538649945
small,1,0.75,232,0.05172413793103448,0.04741379310344827,0.15086206896551724,0.9166666666666666,0.10344827586206896,0.06569135523819321,0.04545948161589116,0.18224264538649945
small,5,0.5,232,0.3275862068965517,0.2629310344827586,0.46551724137931033,0.8026315789473685,0.2025862068965517,0.32412565478224487,0.23493059139538583,0.41693957185798647
small,5,0.75,232,0.25862068965517243,0.21120689655172414,0.34913793103448276,0.8166666666666667,0.13793103448275862,0.32412565478224487,0.23493059139538583,0.41693957185798647
small,10,0.5,232,0.47413793103448276,0.3620689655172414,0.5603448275862069,0.7636363636363637,0.19827586206896547,0.4501749390427546,0.32507555686941286,0.4948933976745618
small,10,0.75,232,0.3706896551724138,0.28879310344827586,0.4224137931034483,0.7790697674418604,0.13362068965517243,0.4501749390427546,0.32507555686941286,0.4948933976745618
small,50,0.5,232,0.6724137931034483,0.521551724137931,0.603448275862069,0.7756410256410257,0.0818965517241379,0.6022904081758507,0.45207844834077426,0.530145341171993
small,50,0.75,232,0.5043103448275862,0.38362068965517243,0.4396551724137931,0.7606837606837608,0.05603448275862066,0.6022904081758507,0.45207844834077426,0.530145341171993
small,100,0.5,232,0.7198275862068966,0.5431034482758621,0.603448275862069,0.7544910179640719,0.06034482758620685,0.6333131704644923,0.4821437005409464,0.530145341171993
small,100,0.75,232,0.521551724137931,0.39655172413793105,0.4396551724137931,0.7603305785123967,0.043103448275862044,0.6333131704644923,0.4821437005409464,0.530145341171993
medium,1,0.5,235,0.2936170212765957,0.2425531914893617,0.3872340425531915,0.8260869565217391,0.1446808510638298,0.3275839944496084,0.23845324498943035,0.38010481852551364
medium,1,0.75,235,0.26382978723404255,0.22127659574468084,0.3404255319148936,0.8387096774193548,0.11914893617021277,0.3275839944496084,0.23845324498943035,0.38010481852551364
medium,5,0.5,235,0.6936170212765957,0.5148936170212766,0.676595744680851,0.7423312883435582,0.16170212765957448,0.6673473604582236,0.47740211797309823,0.6347787043695952
medium,5,0.75,235,0.6212765957446809,0.46808510638297873,0.6212765957446809,0.7534246575342466,0.15319148936170213,0.6673473604582236,0.47740211797309823,0.6347787043695952
medium,10,0.5,235,0.8042553191489362,0.5787234042553191,0.7106382978723405,0.7195767195767194,0.13191489361702136,0.7609237769995262,0.5342446729577047,0.6611390425923851
medium,10,0.75,235,0.7319148936170212,0.5319148936170213,0.6468085106382979,0.7267441860465117,0.11489361702127665,0.7609237769995262,0.5342446729577047,0.6611390425923851
medium,50,0.5,235,0.9191489361702128,0.6382978723404256,0.723404255319149,0.6944444444444445,0.08510638297872342,0.853957309937362,0.5919471162252854,0.669060144934428
medium,50,0.75,235,0.851063829787234,0.5957446808510638,0.6595744680851063,0.7,0.06382978723404253,0.853957309937362,0.5919471162252854,0.669060144934428
medium,100,0.5,235,0.9574468085106383,0.6595744680851063,0.723404255319149,0.6888888888888888,0.06382978723404265,0.8749364926826585,0.6177126555659468,0.6691343512468755
medium,100,0.75,235,0.8893617021276595,0.6170212765957447,0.6595744680851063,0.6937799043062202,0.04255319148936165,0.8749364926826585,0.6177126555659468,0.6691343512468755
large,1,0.5,144,0.7152777777777778,0.5555555555555556,0.75,0.7766990291262136,0.19444444444444442,0.7048426024556007,0.5231604646132539,0.7039295905119217
large,1,0.75,144,0.6458333333333334,0.5208333333333334,0.6805555555555556,0.8064516129032259,0.1597222222222222,0.7048426024556007,0.5231604646132539,0.7039295905119217
large,5,0.5,144,0.9513888888888888,0.7430555555555556,0.8888888888888888,0.781021897810219,0.14583333333333326,0.892833208321004,0.7009113599339942,0.8330385268429489
large,5,0.75,144,0.8888888888888888,0.7222222222222222,0.8541666666666666,0.8125,0.13194444444444442,0.892833208321004,0.7009113599339942,0.8330385268429489
large,10,0.5,144,0.9652777777777778,0.7916666666666666,0.8888888888888888,0.8201438848920862,0.09722222222222221,0.9070792882926365,0.7494077100353941,0.8365556712807769
large,10,0.75,144,0.9236111111111112,0.7777777777777778,0.8611111111111112,0.8421052631578947,0.08333333333333337,0.9070792882926365,0.7494077100353941,0.8365556712807769
large,50,0.5,144,0.9791666666666666,0.8333333333333334,0.8888888888888888,0.8510638297872342,0.05555555555555547,0.9223135026741799,0.7880228804214696,0.8367166446528798
large,50,0.75,144,0.9583333333333334,0.8194444444444444,0.8611111111111112,0.8550724637681159,0.04166666666666674,0.9223135026741799,0.7880228804214696,0.8367166446528798
large,100,0.5,144,0.9791666666666666,0.8680555555555556,0.8888888888888888,0.8865248226950355,0.02083333333333326,0.9269146782569424,0.8149061741216401,0.8367166446528798
large,100,0.75,144,0.9722222222222222,0.8402777777777778,0.8611111111111112,0.8642857142857143,0.02083333333333337,0.9269146782569424,0.8149061741216401,0.8367166446528798
