category_id,category_name,top_k,iou_threshold,gt_count,global_topk_loc_recall,global_topk_class_recall,per_category_topk_class_recall,global_category_retention,loc_to_class_gap,ranking_gap,mean_global_loc_best_iou,mean_global_class_best_iou,mean_per_category_class_best_iou,train_gt_count,valid_gt_count,test_gt_count
160,n04356056,50,0.75,7,0.42857142857142855,0.42857142857142855,0.5714285714285714,1.0,0.0,0.14285714285714285,0.6857628591116631,0.6857628591116631,0.7014382964944039,25,13,7
163,n04379243,50,0.75,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,0.0,0.0,0.9161269637636061,0.9161269637636061,0.9161269637636061,54,13,7
15,n01982650,50,0.75,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.6022136969791523,0.6022136969791523,0.6755743823246596,8,12,6
192,n07745940,50,0.75,6,0.5,0.5,0.8333333333333334,1.0,0.0,0.33333333333333337,0.7490655205614525,0.7490655205614525,0.8000213816329116,13,4,6
7,n01674464,50,0.75,4,1.0,1.0,1.0,1.0,0.0,0.0,0.9256605363172128,0.9256605363172128,0.9293999731639274,16,4,4
17,n02062744,50,0.75,4,0.25,0.25,0.5,1.0,0.0,0.25,0.733971333738519,0.733971333738519,0.742831483685357,8,0,4
46,n02484322,50,0.75,4,0.75,0.75,0.75,1.0,0.0,0.0,0.8825478465480381,0.8783900426070642,0.8838122138998594,43,4,4
118,n03764736,50,0.75,4,0.25,0.25,0.25,1.0,0.0,0.0,0.6714940852220816,0.4976933853017992,0.4976933853017992,15,0,4
125,n03838899,50,0.75,4,0.25,0.25,0.25,1.0,0.0,0.0,0.3447758993153735,0.19801345405564885,0.19801345405564885,10,0,4
10,n01776313,50,0.75,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.5067694730349618,0.4636933160628052,0.5047467930647781,4,0,3
16,n01990800,50,0.75,3,1.0,1.0,1.0,1.0,0.0,0.0,0.9464154222838118,0.9464154222838118,0.9464154222838118,4,3,3
37,n02395003,50,0.75,3,1.0,1.0,1.0,1.0,0.0,0.0,0.9372979271585548,0.9316866956783517,0.9372979271585548,9,5,3
41,n02419796,50,0.75,3,1.0,1.0,1.0,1.0,0.0,0.0,0.9324994692758866,0.9194234636796751,0.9324994692758866,12,2,3
68,n02883205,50,0.75,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5809189816971824,0.41276414763497526,0.41276414763497526,7,0,3
96,n03372029,50,0.75,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6889491288066164,0.0,0.24918542590030549,7,0,3
6,n01662784,50,0.75,2,0.5,0.5,0.5,1.0,0.0,0.0,0.8130584531808898,0.8130584531808898,0.8133059460320997,18,9,2
26,n02206856,50,0.75,2,0.0,0.0,0.0,0.0,0.0,0.0,0.41342380814974805,0.31082828265052387,0.31082828265052387,3,0,2
50,n02672831,50,0.75,2,0.5,0.5,0.5,1.0,0.0,0.0,0.7974106996045764,0.47558856206953126,0.49264127890936626,3,11,2
56,n02786058,50,0.75,2,0.5,0.5,0.5,1.0,0.0,0.0,0.6207294233007837,0.6207294233007837,0.6207294233007837,3,0,2
60,n02807133,50,0.75,2,1.0,1.0,1.0,1.0,0.0,0.0,0.9482693166676078,0.9482693166676078,0.9482693166676078,14,3,2
65,n02870880,50,0.75,2,1.0,1.0,1.0,1.0,0.0,0.0,0.9633972855488651,0.9633972855488651,0.9633972855488651,5,3,2
69,n02892767,50,0.75,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2972479085977403,0.1568381134607694,0.16458362525431358,8,0,2
90,n03211117,50,0.75,2,0.5,0.5,0.5,1.0,0.0,0.0,0.7431350261279037,0.7431350261279037,0.840885263171858,24,4,2
102,n03476991,50,0.75,2,1.0,1.0,1.0,1.0,0.0,0.0,0.9473655612437852,0.9313820899983917,0.9473655612437852,17,1,2
