slice,top_k,iou_threshold,gt_count,global_topk_loc_recall,global_topk_class_recall,per_category_topk_class_recall,global_category_retention,ranking_gap,mean_global_loc_best_iou,mean_global_class_best_iou,mean_per_category_class_best_iou
small,5,0.75,232,0.25862068965517243,0.21551724137931033,0.34913793103448276,0.8333333333333333,0.13362068965517243,0.3189820097270099,0.2486605293414849,0.4162236593607352
small,10,0.5,232,0.47844827586206895,0.40086206896551724,0.5689655172413793,0.8378378378378378,0.1681034482758621,0.44845916228416094,0.3518171776363058,0.49407470162188266
small,10,0.75,232,0.3620689655172414,0.2974137931034483,0.40948275862068967,0.8214285714285715,0.11206896551724138,0.44845916228416094,0.3518171776363058,0.49407470162188266
small,50,0.5,232,0.6637931034482759,0.5517241379310345,0.6422413793103449,0.8311688311688311,0.09051724137931039,0.5846609281451035,0.47414813061739286,0.5426635875915294
small,50,0.75,232,0.46551724137931033,0.38362068965517243,0.4267241379310345,0.8240740740740742,0.043103448275862044,0.5846609281451035,0.47414813061739286,0.5426635875915294
small,100,0.5,232,0.728448275862069,0.5948275862068966,0.646551724137931,0.8165680473372782,0.051724137931034475,0.6206238624702398,0.5101055456209412,0.5457573512520684
small,100,0.75,232,0.4827586206896552,0.4051724137931034,0.43103448275862066,0.8392857142857142,0.025862068965517238,0.6206238624702398,0.5101055456209412,0.5457573512520684
medium,1,0.5,235,0.3021276595744681,0.2425531914893617,0.39148936170212767,0.8028169014084507,0.14893617021276598,0.33336876209148986,0.2351275057000934,0.3844080985396795
medium,1,0.75,235,0.2723404255319149,0.22127659574468084,0.34893617021276596,0.8124999999999999,0.12765957446808512,0.33336876209148986,0.2351275057000934,0.3844080985396795
medium,5,0.5,235,0.7021276595744681,0.5446808510638298,0.6851063829787234,0.7757575757575758,0.1404255319148936,0.6765045635782928,0.5021700519351711,0.6326373277507589
medium,5,0.75,235,0.6382978723404256,0.4978723404255319,0.6212765957446809,0.7799999999999999,0.12340425531914895,0.6765045635782928,0.5021700519351711,0.6326373277507589
medium,10,0.5,235,0.8212765957446808,0.5787234042553191,0.7191489361702128,0.7046632124352331,0.1404255319148937,0.7627458853201646,0.5334592867209902,0.6653105565348704
medium,10,0.75,235,0.7276595744680852,0.5319148936170213,0.6553191489361702,0.7309941520467835,0.12340425531914889,0.7627458853201646,0.5334592867209902,0.6653105565348704
medium,50,0.5,235,0.9319148936170213,0.6468085106382979,0.7361702127659574,0.6940639269406393,0.08936170212765948,0.8550489802530007,0.5958818117149608,0.6765506516573763
medium,50,0.75,235,0.8468085106382979,0.5914893617021276,0.676595744680851,0.6984924623115577,0.08510638297872342,0.8550489802530007,0.5958818117149608,0.6765506516573763
medium,100,0.5,235,0.9617021276595744,0.6553191489361702,0.7404255319148936,0.6814159292035398,0.08510638297872342,0.8714860738841886,0.6085282451129759,0.6771452244222121
medium,100,0.75,235,0.8851063829787233,0.6042553191489362,0.676595744680851,0.6826923076923077,0.07234042553191489,0.8714860738841886,0.6085282451129759,0.6771452244222121
large,1,0.5,144,0.7222222222222222,0.5208333333333334,0.7569444444444444,0.7211538461538463,0.23611111111111105,0.7138608328085042,0.49590034472618716,0.7248359995961201
large,1,0.75,144,0.6597222222222222,0.5,0.7152777777777778,0.7578947368421053,0.2152777777777778,0.7138608328085042,0.49590034472618716,0.7248359995961201
large,5,0.5,144,0.9305555555555556,0.75,0.8958333333333334,0.8059701492537313,0.14583333333333337,0.8890246485329827,0.7090001023271864,0.8505729431526209
large,5,0.75,144,0.8958333333333334,0.7291666666666666,0.875,0.8139534883720929,0.14583333333333337,0.8890246485329827,0.7090001023271864,0.8505729431526209
large,10,0.5,144,0.9513888888888888,0.7708333333333334,0.8958333333333334,0.8102189781021899,0.125,0.9090678998529926,0.7317078833286363,0.8535553924419997
large,10,0.75,144,0.9305555555555556,0.75,0.8819444444444444,0.8059701492537313,0.13194444444444442,0.9090678998529926,0.7317078833286363,0.8535553924419997
large,50,0.5,144,0.9722222222222222,0.8472222222222222,0.8958333333333334,0.8714285714285714,0.04861111111111116,0.9262890604591695,0.8015354620542756,0.855720464879167
large,50,0.75,144,0.9583333333333334,0.8263888888888888,0.8888888888888888,0.8623188405797101,0.0625,0.9262890604591695,0.8015354620542756,0.855720464879167
large,100,0.5,144,0.9722222222222222,0.8680555555555556,0.8958333333333334,0.8928571428571429,0.02777777777777779,0.9301714121170129,0.8213918610260678,0.8558741941204724
large,100,0.75,144,0.9722222222222222,0.8472222222222222,0.8888888888888888,0.8714285714285714,0.04166666666666663,0.9301714121170129,0.8213918610260678,0.8558741941204724
