slice,top_k,iou_threshold,gt_count,global_topk_loc_recall,global_topk_class_recall,per_category_topk_class_recall,global_category_retention,ranking_gap,mean_global_loc_best_iou,mean_global_class_best_iou,mean_per_category_class_best_iou
medium,1,0.5,193,0.33678756476683935,0.21761658031088082,0.40414507772020725,0.6461538461538462,0.18652849740932642,0.35720933927099835,0.20620544459923154,0.39171375224074256
medium,1,0.75,193,0.29533678756476683,0.20725388601036268,0.3626943005181347,0.7017543859649122,0.15544041450777205,0.35720933927099835,0.20620544459923154,0.39171375224074256
medium,5,0.5,193,0.7046632124352331,0.43523316062176165,0.689119170984456,0.6176470588235294,0.2538860103626943,0.6803251489880947,0.39257805591406136,0.6361791342502857
medium,5,0.75,193,0.6113989637305699,0.38341968911917096,0.6113989637305699,0.6271186440677966,0.22797927461139894,0.6803251489880947,0.39257805591406136,0.6361791342502857
medium,10,0.5,193,0.7823834196891192,0.46632124352331605,0.7202072538860104,0.5960264900662251,0.2538860103626943,0.7450688189236462,0.41589686830737327,0.660835977446449
medium,10,0.75,193,0.689119170984456,0.40414507772020725,0.6528497409326425,0.5864661654135338,0.24870466321243523,0.7450688189236462,0.41589686830737327,0.660835977446449
medium,50,0.5,193,0.9015544041450777,0.5647668393782384,0.7253886010362695,0.6264367816091955,0.1606217616580311,0.8337177198443332,0.5160662387325445,0.6713799764861367
medium,50,0.75,193,0.8186528497409327,0.5181347150259067,0.6787564766839378,0.6329113924050632,0.1606217616580311,0.8337177198443332,0.5160662387325445,0.6713799764861367
medium,100,0.5,193,0.9119170984455959,0.616580310880829,0.7253886010362695,0.6761363636363635,0.10880829015544047,0.844646134240835,0.5646532809576156,0.6713799764861367
medium,100,0.75,193,0.8341968911917098,0.5595854922279793,0.6787564766839378,0.6708074534161491,0.11917098445595853,0.844646134240835,0.5646532809576156,0.6713799764861367
large,1,0.5,174,0.6436781609195402,0.40804597701149425,0.6954022988505747,0.6339285714285714,0.28735632183908044,0.6382062370094682,0.39852405486435094,0.6625077713236596
large,1,0.75,174,0.5344827586206896,0.367816091954023,0.5977011494252874,0.6881720430107527,0.22988505747126442,0.6382062370094682,0.39852405486435094,0.6625077713236596
large,5,0.5,174,0.9252873563218391,0.6436781609195402,0.8793103448275862,0.6956521739130435,0.23563218390804597,0.8595410985582435,0.5981899385590731,0.8231853669217059
large,5,0.75,174,0.8275862068965517,0.6091954022988506,0.8390804597701149,0.7361111111111112,0.2298850574712643,0.8595410985582435,0.5981899385590731,0.8231853669217059
large,10,0.5,174,0.9597701149425287,0.6839080459770115,0.8850574712643678,0.7125748502994012,0.20114942528735635,0.8918579307560913,0.6349133210773035,0.8260128378533242
large,10,0.75,174,0.8850574712643678,0.6494252873563219,0.8448275862068966,0.7337662337662337,0.1954022988505747,0.8918579307560913,0.6349133210773035,0.8260128378533242
large,50,0.5,174,0.9885057471264368,0.7701149425287356,0.8850574712643678,0.7790697674418604,0.11494252873563227,0.9238493014025762,0.7153959371182651,0.8290640527897857
large,50,0.75,174,0.9540229885057471,0.7241379310344828,0.8448275862068966,0.7590361445783133,0.12068965517241381,0.9238493014025762,0.7153959371182651,0.8290640527897857
large,100,0.5,174,0.9942528735632183,0.8218390804597702,0.8850574712643678,0.8265895953757226,0.06321839080459768,0.927664863503012,0.7665787851774686,0.8294183262511803
large,100,0.75,174,0.9540229885057471,0.7873563218390804,0.8448275862068966,0.8253012048192772,0.05747126436781613,0.927664863503012,0.7665787851774686,0.8294183262511803
