category_id,category_name,top_k,iou_threshold,gt_count,global_topk_loc_recall,global_topk_class_recall,per_category_topk_class_recall,global_category_retention,loc_to_class_gap,ranking_gap,mean_global_loc_best_iou,mean_global_class_best_iou,mean_per_category_class_best_iou
183,n07695742,100,0.5,9,1.0,0.0,0.0,0.0,1.0,0.0,0.9572578403644177,0.0,0.0
64,n02840245,100,0.5,4,1.0,0.0,0.5,0.0,1.0,0.5,0.8555260018100022,0.0,0.4074477136823941
198,n07768694,100,0.5,4,1.0,0.0,0.5,0.0,1.0,0.5,0.9408283189718256,0.0,0.4709011770915784
74,n02992211,100,0.5,3,1.0,0.0,0.0,0.0,1.0,0.0,0.8390066158277082,0.0,0.0
117,n03761084,100,0.5,3,1.0,0.0,0.0,0.0,1.0,0.0,0.9380949898132575,0.0,0.0
167,n04468005,100,0.5,3,1.0,0.0,0.0,0.0,1.0,0.0,0.9136611091280938,0.0,0.0
3,n01495701,100,0.5,2,1.0,0.0,0.5,0.0,1.0,0.5,0.7651523607068853,0.0,0.5342648693716538
18,n02076196,100,0.5,2,1.0,0.0,0.5,0.0,1.0,0.5,0.9593646513107417,0.0,0.6525110138912349
106,n03495258,100,0.5,2,1.0,0.0,0.0,0.0,1.0,0.0,0.6444581924434479,0.0,0.0
128,n03916031,100,0.5,2,1.0,0.0,0.5,0.0,1.0,0.5,0.9030440951761102,0.0,0.4663360278697562
144,n04118538,100,0.5,2,1.0,0.0,0.0,0.0,1.0,0.0,0.8712205990722288,0.0,0.0
148,n04154565,100,0.5,2,1.0,0.0,0.5,0.0,1.0,0.5,0.8025826769105876,0.0,0.4380741745990239
