category_id,category_name,groups,candidate_hits,candidate_hit_rate,mean_nearest_iou,mean_hit_iou,train_gt_count,valid_gt_count,test_gt_count
41,n02419796,54,21,0.3888888888888889,0.34216064061210666,0.5965735614299774,26,0,3
19,n02084071,1114,438,0.39317773788150806,0.26611325468313396,0.4333723031766351,196,46,36
20,n02118333,5,2,0.4,0.5605601161718369,0.957651823759079,10,6,1
85,n03134739,5,2,0.4,0.746601152420044,0.7762432396411896,10,4,2
125,n03838899,14,6,0.42857142857142855,0.5891462678888014,0.7689782381057739,9,1,3
134,n03991062,14,6,0.42857142857142855,0.4152408487030438,0.5857798357804617,38,1,2
37,n02395003,37,16,0.43243243243243246,0.3942076912955255,0.688039867207408,15,0,3
111,n03636649,46,21,0.45652173913043476,0.30775718967956694,0.3818417113895218,68,4,13
7,n01674464,125,58,0.464,0.385537352444604,0.513371984313788,23,2,4
171,n04530566,342,164,0.47953216374269003,0.19451412014611819,0.3546053102927101,56,18,9
1,n00007846,2232,1080,0.4838709677419355,0.2872641113061437,0.4557871767965682,840,179,143
28,n02268443,36,18,0.5,0.31728311545319027,0.5145053159859445,9,0,1
60,n02807133,32,16,0.5,0.4562935046851635,0.5410284530371428,13,0,2
182,n07693725,10,5,0.5,0.5027042355388402,0.5446386203169823,19,0,2
179,n06874185,2,1,0.5,0.7740011811256409,0.772197961807251,9,12,1
163,n04379243,273,148,0.5421245421245421,0.3064398010207627,0.4205922217586556,103,20,20
173,n04540053,9,5,0.5555555555555556,0.683226078748703,0.8045273303985596,8,1,2
2,n01443537,15,9,0.6,0.4537230107933283,0.5800503359900581,19,0,3
107,n03513137,110,69,0.6272727272727273,0.34184249662370847,0.4482603440250176,56,25,13
8,n01726692,86,54,0.627906976744186,0.3553126485974983,0.44702286107672584,34,4,4
90,n03211117,31,20,0.6451612903225806,0.24302440112636936,0.34247005730867386,39,6,3
65,n02870880,20,13,0.65,0.3267878764308989,0.4115851064427541,23,2,1
76,n03001627,182,144,0.7912087912087912,0.4320970230305997,0.48518457056747544,177,25,27
177,n04591157,6,5,0.8333333333333334,0.5513153324524561,0.5878802597522735,14,1,3
149,n04228054,26,22,0.8461538461538461,0.4178538118990568,0.3993963480673053,22,0,4
176,n04557648,1,1,1.0,0.8492681980133057,0.8492681980133057,24,5,1
